"city","mean_ndvi","err"
"Neijiang",5232.19830042658,""
"Neiva",5901.81145097076,""
"Nekemte",5815.68954365792,""
"Nelidovo",3923.51831863788,""
"Nellore",4183.86162349855,""
"Nelson1",6162.62703333889,""
"Nelson2",4131.96783536562,""
"Nelspruit",5050.37603606224,""
"Nenana",2401.44166666667,""
"Nenjiang",2631.07151816606,""
"Nepalganj",5273.62880914443,""
"Nephi",3013.9249194847,""
"Nerchinsk",2910.66134863961,""
"Neryungri",1918.59683794466,""
"Neuquen",3118.02380409446,""
"Nevelsk",3993.63104186031,""
"Nevers",5409.51641762267,""
"Nevinnomyssk",4485.03107479422,""
"Nevyansk",2673.30968564427,""
"New Albany",4952.02487535526,""
"New Amsterdam",4656.93491909103,""
"New Bedford",5955.13978953967,""
"New Braunfels",4259.27949275362,""
"New Delhi",3443.5360276139,""
"New Glasgow",5039.70923256768,""
"New Haven",6043.98390354079,""
"New Iberia",5436.51871980676,""
"New Liskeard",2389.79113431581,""
"New London",5687.61033611331,""
"New Orleans",4706.76299314019,""
"New Plymouth",5759.40760396892,""
"New York",5724.4422888251,""
"Newark",5411.83457924665,""
"Newman",2399.45108695652,""
"Newport",4899.24942609913,""
"Neyshabur",0,""
"Nezahualcoyotl",3133.44993904884,""
"Ngaoundere",3686.56796223101,""
"Ngara",5504.86176142698,""
"Nguigmi",1407.6837944664,""
"Nguru",2601.34704570792,""
"Nha Trang",4094.99432742659,""
"Niagara Falls",4105.38003606254,""
"Niamey",1854.45836775475,""
"Nice",5717.80098210061,""
"Nicosia",2622.79445836948,""
"Nicuadala",5625.80680320997,""
"Nieuw Nickerie",5215.04319819908,""
"Niigata",3026.13942394725,""
"Nikel",1419.72071570233,""
"Nikolayevsk",1877.54620051504,""
"Nikolayevsk na Amure",1920.17418205919,""
"Nikopol",3198.31268611663,""
"Nimes",5295.36593313554,""
"Nimule",5498.9402173913,""
"Ninde",4296.27637629884,""
"Ningan",2602.71225296443,""
"Ningbo",4906.19742803113,""
"Ninh Binh",5173.53301883013,""
"Nioro du Sahel",2249.29420289855,""
"Nipigon",3655.14329584549,""
"Niquelandia",5976.65945496151,""
"Nis",4564.3590773156,""
"Niteroi",6061.2210538809,""
"Niyala",2056.83066615251,""
"Nizamabad",4353.83927319922,""
"Nizhenvartovsk",2022.99314498391,""
"Nizhnekamsk",3285.69187913915,""
"Nizhneudinsk",2789.97897030506,""
"Nizhny Novgorod",3340.43179611034,""
"Nizhny Tagil",3261.77140984831,""
"Nizhnyaya Tura",3395.22069464373,""
"Nizhyn",3867.50066245268,""
"Nizwa",1330.05965832053,""
"Njombe",4551.77643352237,""
"Nkawkaw",4764.78074220466,""
"Nkhata Bay",6540.41092759126,""
"Nkhotakota",3690.18838414587,""
"Nkongsamba",5024.00802675585,""
"Nogales",2501.17835226531,""
"Noginsk",4173.75626375018,""
"Nola",6544.32515082172,""
"Nome",1668.68112911939,""
"Nong Khai",4672.13222601393,""
"Nongan",3569.33599347194,""
"Nonthaburi",4506.7845069058,""
"Norfolk1",4985.52055109268,""
"Norfolk2",3672.69994844475,""
"Norilsk",959.735548266738,""
"Norman",4205.51006944444,""
"Norman Wells",2878.44318181818,""
"Norrkoping",4316.37532413872,""
"Norseman",3053.49456521739,""
"North Battleford",2425.72357743504,""
"North Bay",3043.63040129524,""
"North Platte",3367.29390761999,""
"Northam",3673.70443566096,""
"Norwich",5561.79025181979,""
"Nottingham",5697.37489707332,""
"Nouadhibou",733.8937134078,""
"Nouakchott",1030.25932253887,""
"Noumea",4108.67494727466,""
"Nova Cruz",4799.03590917092,""
"Nova Friburgo",6800.28680435901,""
"Nova Iguacu",6041.5699163306,""
"Nova Lima",6427.75164964295,""
"Nova Vicosa",0,""
"Novara",5206.07193348033,""
"Novi Sad",4518.39585105782,""
"Novo Airao",5426.51383399209,""
"Novo Hamburgo",6652.7505168017,""
"Novo Horizonte",4453.60885668277,""
"Novoaltaysk",2924.00964931289,""
"Novocherkassk",3538.48887567935,""
"Novokuybishevsk",3244.47265973133,""
"Novokuznetsk",3233.38633778277,""
"Novomoskovsk",3346.14869565217,""
"Novorossiysk",4784.12320288051,""
"Novoshakhtinsk",3300.7589400566,""
"Novosibirsk",2581.34135360171,""
"Novotroitsk",2007.42072444873,""
"Novozybkov",4122.89693422519,""
"Novyy Urengoy",811.416666666667,""
"Nowra",5799.1742833687,""
"Nowy Sacz",5460.16036129358,""
"Nsukka",5517.36343044117,""
"Nueva Gerona",5908.31093544137,""
"Nueva Imperial",5278.58300395257,""
"Nueva Rosita",2959.13564708874,""
"Nueve de Julio",5087.17848970252,""
"Nuevitas",3929.08016740575,""
"Nuevo Casas Grandes",2664.20538157495,""
"Nuevo Laredo",3302.46826923077,""
"Nukualofa",4228.41749608383,""
"Nukus",1924.37122169011,""
"Numan",3663.35969448865,""
"Nuqui",5315.8755101769,""
"Nurnberg",5810.9200373996,""
"Nusaybin",0,""
"Nyagan",3060.69025583819,""
"Nyanza",5773.85094003759,""
"Nyimba",5495.97826086957,""
"Nyiregyhaza",4907.5561287153,""
"Nyunzu",5350.53070842201,""
"Nzega",3888.20676328502,""
"Nzerekore",4453.1403668795,""
"Nzeto",3793.29782531465,""
"Oak Ridge",0,""
"Oakland",4338.99111445936,""
"Oamaru",2205.67128429642,""
"Oatlands",5876.32556935818,""
"Oaxaca",5142.55993751716,""
"Ob",2670.13164933171,""
"Obando",5821.48148148148,""
"Obidos",3712.12702561968,""
"Obihiro",3613.28891572732,""
"Obninsk",3692.58654963962,""
"Obo",6310.06449275362,""
"Obock",780.954466505805,""
"Obuasi",5389.48453177257,""
"Ocala",6107.50717617108,""
"Ocana",5428.55607580825,""
"Oceanside",3836.35253267038,""
"Ocumare del Tuy",6396.53574979662,""
"Odense",5253.07507488344,""
"Odessa1",2339.6880305383,""
"Odessa2",3223.11852503643,""
"Odienne",3742.02450592885,""
"Ogbomosho",4908.24517629245,""
"Ogden",3650.49995047418,""
"Oita",4446.38504867928,""
"Ojinaga",2172.86447248404,""
"Okahandja",2006.18786902845,""
"Okara",4281.75264817498,""
"Okayama",4565.53139953528,""
"Okha",2933.14934617729,""
"Oklahoma City",4197.07502126136,""
"Oktyabrsk",2092.54279176201,""
"Oktyabrskiy",3110.61037603701,""
"Olavarria",4637.32687034861,""
"Olbia",4741.55099084702,""
"Oldenburg",5976.4606779661,""
"Olgiy",801.14124192176,""
"Olinda",4585.0730506251,""
"Olmaliq",2271.41715392644,""
"Olmos",3023.70212001437,""
"Olomouc",4673.78156508273,""
"Olongapo",5453.10850239256,""
"Olovyannaya",2615.74758454106,""
"Olsztyn",4992.66312701434,""
"Olympia",6060.1784744326,""
"Omagh",6037.56153544849,""
"Omaha",4028.08493490647,""
"Omdurman",1537.12997736757,""
"Ometepec",6250.59158305463,""
"Omsk",2637.48330150953,""
"Omutninsk",3360.06568388493,""
"Ondjiva",0,""
"Ondo",5720.0714447154,""
"Ondorhaan",2250.16247139588,""
"Onega",3292.78993097424,""
"Ongjin",3861.46238528983,""
"Ongole",3612.21390695366,""
"Ongwediva",0,""
"Onitsha",4138.24076243956,""
"Ontario",3330.84873926673,""
"Oostanay",2608.86245059289,""
"Opobo",3422.98173715762,""
"Opole",4913.0204535606,""
"Oradea",4642.87443238981,""
"Oral",2921.91260923845,""
"Oran",3515.7358361894,""
"Orange",4744.32992705421,""
"Orange Walk",5979.3333840073,""
"Orangeburg",5894.78084606346,""
"Orangeville",4047.03548894745,""
"Oranjemund",2021.79946761313,""
"Oranjestad",2882.10856427256,""
"Ordu",6880.88381294994,""
"Orebro",4790.3440822183,""
"Orekhovo-Zuevo",4041.55574136009,""
"Orel",3613.77646046668,""
"Orenburg",2977.62166699456,""
"Orillia",3054.28011444033,""
"Oriximina",4320.1234719521,""
"Orizaba",6902.45486873812,""
"Orlando",5458.75985041534,""
"Orleans",5242.56941493736,""
"Orlu",4930.04588862477,""
"Ormac",6662.179274697,""
"Ornskoldsvik",4080.7917068774,""
"Orocue",4160.0900621118,""
"Orongen Zizhiqi",3060.335256917,""
"Orsha",3671.36015376458,""
"Orsk",2285.11475849132,""
"Orumiyeh",0,""
"Oruro",1314.8657978715,""
"Osaka",5378.71120621722,""
"Osakarovka",2392.94967061924,""
"Osh",3393.37019739127,""
"Oshawa",3153.41477716778,""
"Oshikango",0,""
"Oshkosh",3276.89162825813,""
"Oshogbo",5020.33325556734,""
"Osijek",4982.54642472152,""
"Oskemen",2847.2620486367,""
"Oslo",4616.69321859861,""
"Osorio",5896.80476567673,""
"Osorno",6230.65946941783,""
"Ostersund",3721.86453872653,""
"Ostrava",5124.29216006238,""
"Otar",2156.96082393586,""
"Otaru",3345.27086545649,""
"Otjiwarongo",2790.49523895077,""
"Otradnyy",3162.19570284788,""
"Otsu",4402.51001395153,""
"Ottawa",3784.86961457393,""
"Ottumwa",4853.95124972211,""
"Oturkpo",4778.59293564664,""
"Otuzco",2956.65942028986,""
"Ouadda",4817.31884057971,""
"Ouagadougou",2142.31926788885,""
"Ouahigouya",2874.44821456905,""
"Ouargla",1658.18993939353,""
"Oudtshoorn",2838.33105300497,""
"Ouesso",4943.24523405205,""
"Ouezzane",4841.28368585977,""
"Ouidah",5420.13621646409,""
"Oujda",2168.25019441499,""
"Oulu",4385.15522609295,""
"Oum Hadjer",1870.3984028394,""
"Ourense",5859.88350959655,""
"Ourinhos",5603.83294738892,""
"Outjo",2669.99792960663,""
"Ouyen",3070.67391304348,""
"Ovalle",2762.47838799898,""
"Oviedo",6884.23281939193,""
"Owando",6058.21206392851,""
"Owensboro",0,""
"Owo",4203.14205245555,""
"Oxford",5932.91188256001,""
"Oxford House",1567.68000482308,""
"Oyem",4419.02111504057,""
"Oyo",4561.50615686018,""
"Oytal",3406.75801691914,""
"Ozamis",6846.68231151503,""
"Paarl",4899.03445809198,""
"Pabna",4850.69027099486,""
"Pacasmayo",1286.77277930958,""
"Pachuca",3346.66044498877,""
"Padang",6053.30729331124,""
"Padangpanjang",5847.27234299517,""
"Padangsidempuan",6491.37797101449,""
"Padilla",4084.98768115942,""
"Paducah",0,""
"Pagadian",6190.92535155722,""
"Pago Pago",5578.65512553021,""
"Paita",815.305183041596,""
"Pakalongan",5368.54640389367,""
"Pakanbaru",5379.25041908808,""
"Pakokku",3998.35282981328,""
"Pakwach",5230.48308262609,""
"Pakxe",3465.52707297204,""
"Pala",4203.72463768116,""
"Palangkaraya",5416.08216577782,""
"Palapye",2929.13162924032,""
"Palatka",6107.21587479329,""
"Palembang",4793.63882117742,""
"Palermo",0,""
"Pali",2886.24505695547,""
"Palikir",7815.26086956522,""
"Pallasovka",2534.50043917435,""
"Palm Coast",6091.90672906469,""
"Palm Springs",1910.25931727677,""
"Palma",4803.5800771423,""
"Palma Soriano",6272.71663119489,""
"Palmas",5661.32554498374,""
"Palmeira dos Indios",5706.42155009452,""
"Palmer",2696.29305570413,""
"Palmerston North",6199.53442028986,""
"Palopo",6624.86086956522,""
"Palu",6608.6430642341,""
"Pampa del Infierno",4764.35441370224,""
"Pamplona1",5195.80873956961,""
"Pamplona2",4658.35961121229,""
"Panama City1",4242.10155698373,""
"Panama City2",5023.82691080612,""
"Panda",3790.99637681159,""
"Panevezy",3917.94178334562,""
"Pangkalpinang",5635.02467462188,""
"Panipat",4646.81542331052,""
"Panshi",3640.42389446303,""
"Panuco",4977.55942028986,""
"Panzhihua",4967.95468585262,""
"Papasquiaro",3512.25362318841,""
"Papeete",0,""
"Paracatu",0,""
"Parachinar",2819.54947526237,""
"Paracuru",3423.62116847955,""
"Paragominas",4653.41223832528,""
"Paragould",0,""
"Paraguari",6482.51634926338,""
"Paraiso",4943.46132128741,""
"Parakou",3287.81066229635,""
"Paramaribo",4775.67697787966,""
"Parana",4683.79911254019,""
"Paranagua",5574.68694892586,""
"Paranaiba",4590.90720445562,""
"Parbhani",4071.65365720008,""
"Pardubice",5170.77417261519,""
"Parepare",5735.36945247785,""
"Paris",5331.94547194216,""
"Parkersburg",5527.25982296599,""
"Parkes",3638.93372859025,""
"Parma",4907.98765727027,""
"Parnaiba",4581.61943734015,""
"Parnu",3989.89772289426,""
"Parowan",0,""
"Parras",3898.4185562721,""
"Parry Sound",3556.24059067299,""
"Partizansk",4715.3773670656,""
"Pasadena1",4378.80895676589,""
"Pasadena2",3804.11963409155,""
"Pasay City",4375.62184935423,""
"Paso Rio Mayo",3347.05175983437,""
"Paso Robles",3425.80695652174,""
"Paso de los Toros",4982.15033816425,""
"Passau",6039.385371242,""
"Passo Fundo",6055.92695700376,""
"Passos",5334.01744582254,""
"Pasto",4451.01300085251,""
"Pasuruan",5617.62880915943,""
"Paterson",5573.26131090041,""
"Pathankot",5330.59187961103,""
"Pathein",4667.30263419804,""
"Pathum Thani",5069.67622102747,""
"Pati",5632.4877109654,""
"Patiala",5232.29579393476,""
"Pativilca",2658.24086137245,""
"Patna",4360.35095164952,""
"Patos",3728.10587257459,""
"Patra",4839.77791660458,""
"Pavlodar",2570.0855990643,""
"Paysandu",4172.23942638753,""
"Peace River",2137.06194413136,""
"Pec1",5455.09590526982,""
"Pec2",5255.84119830329,""
"Pechora",2358.45594156016,""
"Pecos",1775.92930266169,""
"Pecs",5516.56417469443,""
"Pedreiras",6667.75362724857,""
"Pedro Juan Caballero",5334.17985153765,""
"Pedro Luro",4133.1277294686,""
"Pelotas",5434.11247575543,""
"Pematangsiantar",6109.41297380156,""
"Pemba",3475.7197126696,""
"Penapolis",4963.2658322354,""
"Pendleton",3396.77734553776,""
"Penedo",4976.14097314979,""
"Penola",5393.50988142292,""
"Penonome",6218.2129826695,""
"Pensacola",5634.69107800128,""
"Penticton",3147.23033272283,""
"Penza",3449.51472362244,""
"Penzance",4807.40471640442,""
"Peoria",4787.80990254772,""
"Perabumulih",6279.2994694299,""
"Pereira",6042.82258960846,""
"Pergamino",4856.17124266586,""
"Perito Moreno",2518.5578769057,""
"Perm",3531.69571083125,""
"Pernik",4614.54947045708,""
"Perpignan",4193.5598718575,""
"Perth1",5275.70645394558,""
"Perth2",4736.92188057628,""
"Perugia",5286.48209380639,""
"Pervouralsk",3144.45945945946,""
"Pescara",4764.45991582916,""
"Peshawar",3924.36669328845,""
"Petatlan",5643.89001610306,""
"Peterborough1",4440.31993006993,""
"Peterborough2",2773.08448616601,""
"Petersburg",6013.39539702337,""
"Peto",5567.88989271598,""
"Petoskey",3230.98906170616,""
"Petrolina",1994.0326225656,""
"Petropavlovsk",2599.1918776272,""
"Petropavlovsk Kamchatskiy",3069.30536619319,""
"Petropolis",7342.52049310088,""
"Petrovsk Zabaykalskiy",3429.96635349932,""
"Petrozavodsk",2692.15760539997,""
"Phan Rang",4821.63953961406,""
"Phan Thiet",5741.96389265909,""
"Phayao",3653.53148348272,""
"Phetchaburi",5260.41775884961,""
"Philadelphia",5789.16036995716,""
"Phitsanulok",4887.6219955133,""
"Phnom Penh",4434.63705499293,""
"Phoenix",2161.47259008295,""
"Phrae",5716.33060249189,""
"Phuket",4789.33663691382,""
"Phyarpon",4904.06832925529,""
"Pichilemu",3573.70618129669,""
"Picos",3876.6306763285,""
"Piedras Negras",3401.71264575612,""
"Pierre",3161.06026411109,""
"Pietermaritzburg",5804.05419608888,""
"Pijijiapan",6603.06615352611,""
"Pilar",5386.06168422909,""
"Pilibhit",5405.29915414343,""
"Pimentel",1751.29291933599,""
"Pinar del Rio",6343.69017320608,""
"Pindamonhangaba",6104.29361608291,""
"Pine Bluff",5730.53105786972,""
"Pingdingshan",4672.50435992125,""
"Pingdu",0,""
"Pingliang",3689.7383250373,""
"Pingtung",4939.0097954543,""
"Pingxiang1",5518.04271548436,""
"Pingxiang2",4897.7566810026,""
"Pingyi",4085.88874799335,""
"Pinheiro",4500.89955891619,""
"Pinrang",5316.21106643701,""
"Pinsk",4214.17189137922,""
"Piracicaba",5003.70089717046,""
"Pirapora",0,""
"Pirassununga",5003.30279884628,""
"Pires do Rio",0,""
"Pirgos",5553.50470224769,""
"Piripiri",4952.5247637051,""
"Pisa",5610.93183116929,""
"Pisco",2016.20274104583,""
"Pitesti",4666.84346765566,""
"Pittsburgh",5588.20657956905,""
"Pittsfield",5384.32396179118,""
"Piura",2323.61972340233,""
"Pizen",4768.6175210902,""
"Placetas",5303.37082285304,""
"Plast",3175.38448675071,""
"Plattsburg",4082.61905984732,""
"Play Ku",4967.32921087946,""
"Pleven",4661.24118357488,""
"Plock",4600.85267816998,""
"Ploiesti",4283.15697558807,""
"Plovdiv",4080.26507851725,""
"Plumtree",3499.24223602484,""
"Plymouth",5383.21369523829,""
"Pocatello",2888.51914212132,""
"Pochutla",6821.51050551279,""
"Pocos de Caldas",5924.28342391304,""
"Podgorica",4234.9190821256,""
"Podolsk",3571.10434867992,""
"Poffader",1485.27151730257,""
"Pohang",0,""
"Point Hope",1373.13709677419,""
"Pointe-Noire",2554.65996480197,""
"Pointe-a-Pitre",5378.49277530247,""
"Poitier",5483.39794871795,""
"Pokrovsk",1828.74583796471,""
"Pol-e Khomri",0,""
"Polatli",2399.75650093613,""
"Polatsk",4128.98636427008,""
"Polevskoy",2881.29208592608,""
"Polokwane",3171.26580493537,""
"Polson",2646.82176795263,""
"Poltava",3911.41496163683,""
"Polyarnyy",3168.24522955405,""
"Ponca City",0,""
"Ponce",5889.9556928093,""
"Pondicherry",5069.99562512487,""
"Ponta Delgada",5729.47462685009,""
"Ponta Grossa",5445.20412057285,""
"Ponta Pora",5164.1686152722,""
"Ponte Nova",5951.05393249321,""
"Pontes e Lacerda",4652.59754376059,""
"Pontiac",4446.61804516787,""
"Pontianak",5989.47153678359,""
"Popayan",6110.18231990525,""
"Poplar Bluff",0,""
"Popondetta",7317.35507246377,""
"Porbandar",2746.2786589617,""
"Pori",3799.02793747754,""
"Porlamar",4555.35428537257,""
"Poronaysk",2437.5757290914,""
"Port Alfred",5819.63858695652,""
