"city","mean_ndvi","err"
"Matsuyama",5685.89541806988,""
"Maturin",5245.22112771739,""
"Maues",4417.90875553959,""
"Maumere",5801.44999281928,""
"Maun",3425.56141684403,""
"Mawlamyine",3832.11330484935,""
"Maxixe",5124.52744598241,""
"May Pen",6655.31228282981,""
"Mayaguez",7127.44672987185,""
"Maykop",4892.70132727004,""
"Mazabuka",4710.94040393991,""
"Mazar-e Sharif",0,""
"Mazatenango",6680.09756604951,""
"Mazatlan",2738.67059710434,""
"Mazyr",3807.8354331357,""
"Mbabane",6002.33829431438,""
"Mbaiki",6456.7306606437,""
"Mbala",4403.92990777339,""
"Mbale",5825.9618928826,""
"Mbalmayo",4984.63499731616,""
"Mbandaka",5654.40845030488,""
"Mbanza-Congo",4308.20895915679,""
"Mbanza-Ngungu",5279.56864344563,""
"Mbarara",6017.848130403,""
"Mbe",4689.51630434783,""
"Mbeya",4846.24197917153,""
"Mbuji-Mayi",5226.33957359202,""
"Mbulu",5054.81934240636,""
"McAlester",5021.78200692042,""
"McAllen",4340.73787514438,""
"McCook",3390.02964426877,""
"McGrath",2636.474248443,""
"Meadow Lake",2755.03043478261,""
"Medan",6229.0057978059,""
"Medani",2432.00305958132,""
"Medea",0,""
"Medellin",5675.25500386892,""
"Medford",4764.66404338415,""
"Medicine Hat",2461.02828054299,""
"Medina",966.024114211551,""
"Medinipur",5194.44514032834,""
"Mednogorsk",2430.08596837945,""
"Meekatharra",2021.5652173913,""
"Meerut",4942.08389496079,""
"Megion",2083.45985021843,""
"Meiganga",4631.1885668277,""
"Meizhou",5270.52947160337,""
"Mejillones",136.728145292696,""
"Mekambo",5999.7628458498,""
"Mekele",2718.51998034296,""
"Meknes",4327.7047735722,""
"Mekoryuk",5845,""
"Melbourne1",4971.26564448752,""
"Melbourne2",4794.69060732319,""
"Melekeok",4691.89653864924,""
"Melilla",2944.35566434713,""
"Melitopol",4163.35414457405,""
"Melo",5884.78418972332,""
"Melton",3841.87336576467,""
"Melun",5447.98102155346,""
"Melut",3457.68824110672,""
"Melville",2103.90576242979,""
"Memphis",5048.32228239374,""
"Mendi",6671.05745341615,""
"Mendocino",5719.06512493355,""
"Mendoza",3150.49002427058,""
"Mengzi",4292.28067702192,""
"Meningie",4737.77898550725,""
"Menongue",3162.66978081207,""
"Merauke",4408.19736060889,""
"Merced",3978.42174071319,""
"Mercedes1",5585.51790633609,""
"Mercedes2",3821.30933844373,""
"Mercedes3",4737.74686959343,""
"Mercedes4",5526.18993135011,""
"Merida",4496.89047690687,""
"Meridian",6292.14265400559,""
"Merimbula",4234.47669793617,""
"Merowe",1460.852685143,""
"Merredin",2863.0615942029,""
"Meru",5512.62885165736,""
"Mesa",2184.54507139163,""
"Messina",5180.95427203988,""
"Metairie",4781.30367599984,""
"Metz",5698.48934220175,""
"Mexicali",1953.23487449599,""
"Mexico City",3684.5764544809,""
"Meymaneh",0,""
"Mezen",3511.2408825093,""
"Miahuatlan",3326.82957967,""
"Miami",4675.11363619276,""
"Miami Beach",3534.94286606396,""
"Miandrivazo",3148.44009896501,""
"Mianyang",5436.07707126692,""
"Miass",3423.47134233899,""
"Michurinsk",3643.18884983844,""
"Middelburg1",2857.96450754215,""
"Middelburg2",3841.15430221952,""
"Middlesbrough",5161.68502634433,""
"Midland",2431.99892498806,""
"Mikhaylovka",2932.27848970252,""
"Mikumi",5314.57306405969,""
"Milagro",3949.84232851482,""
"Milan",5563.71029733699,""
"Mildura",2965.87098128108,""
"Miles City",2878.94154589372,""
"Millerovo",3271.13509945432,""
"Milwaukee",4276.71910380776,""
"Minas",5867.53634923429,""
"Minatitlan",5915.16237948847,""
"Mindelo",1046.63505412261,""
"Mineiros",0,""
"Mingan",2396.07455385313,""
"Minna",3607.34987799468,""
"Minneapolis",3755.59298186612,""
"Minot",2464.40600679404,""
"Minsk",3507.64534305537,""
"Minxian",3268.25939865888,""
"Miracema",6316.37807183365,""
"Mirbat",897.160455486543,""
"Miri",5090.94974910438,""
"Mirnyy",1543.91713121187,""
"Mirput Khas",3217.77850374577,""
"Mirzapur",3709.43057997955,""
"Mishan",3135.24034857571,""
"Miskolc",5170.52021495262,""
"Misratah",1718.67151224085,""
"Missoula",3205.21695899209,""
"Mistassini",2152.78811405985,""
"Mitchell",3498.91072349201,""
"Mitilini",4713.56185846532,""
"Mitla",4034.038647343,""
"Mito",0,""
"Mityana",6813.61788270484,""
"Mitzik",4869.32769726248,""
"Miyazaki",4820.84758951811,""
"Mizdah",1197.16304347826,""
"Mmabatho",3182.96836337929,""
"Mo i Rana",2809.8007555031,""
"Moab",2345.73554870162,""
"Moanda1",4426.48642723021,""
"Moanda2",4590.68599033816,""
"Moba",4629.95975565936,""
"Mobile",5967.10178190834,""
"Mobridge",2931.75937189105,""
"Mocambique",NA,""
"Modena",5033.30057199781,""
"Modesto",4166.82367266054,""
"Moengo",6783.73862521917,""
"Mogadishu",2190.65548282294,""
"Mogocha",3178.58112610362,""
"Mojokerto",5445.28571526795,""
"Mokpo",3697.03300281308,""
"Molde",3944.39719449504,""
"Molepolole",3324.90589844938,""
"Mollendo",0,""
"Moloundou",6792.70207509881,""
"Mombasa",5220.60938402509,""
"Monaco",5594.55264541381,""
"Monchegorsk",2039.87153874958,""
"Monclova",2572.31595591577,""
"Moncton",4161.10342701327,""
"Mongbwalu",6847.40062111801,""
"Mongo",2930.67885375494,""
"Mongomo",4106.12288896874,""
"Mongu",4080.2836288858,""
"Monroe",5676.44512161439,""
"Monrovia",3779.70586137064,""
"Mont-Laurier",4022.0222732614,""
"Monte Cristi",4153.26120546943,""
"Montego Bay",6004.23712848099,""
"Montemorelos",5127.21661092531,""
"Montepuez",4670.35791195311,""
"Monterey1",0,""
"Monterey2",6668.12101534433,""
"Monteria",5092.92115996411,""
"Montero",0,""
"Monterrey",3719.82092479332,""
"Montes Claros",0,""
"Montevideo",5625.86534232192,""
"Montgomery",5728.07323625205,""
"Monticello",0,""
"Montpelier1",2825.287459576,""
"Montpelier2",4851.84170692432,""
"Montpellier",4712.99152379243,""
"Montreal",3129.15076661964,""
"Montrose",0,""
"Monywa",3857.71967778625,""
"Moorhead",2803.86918382914,""
"Moose Jaw",2280.42923566359,""
"Mopti",2477.61831494148,""
"Moquegua",0,""
"Moradabad",5046.45079510886,""
"Moranbah",3542.6164187643,""
"Moratuwa",6500.18834666322,""
"Morawa",2723.6847826087,""
"Moree",3479.99949105715,""
"Morelia",3793.88900855961,""
"Morgantown",5160.31219233334,""
"Morioka",4130.52118985322,""
"Morogoro",4565.8309752128,""
"Moron1",5479.76221703198,""
"Moron2",2111.55585604327,""
"Morondava",3128.91923113119,""
"Moroni",6100.51418263867,""
"Moroto",4452.94836956522,""
"Morrinhos",0,""
"Morshansk",3571.00138406463,""
"Moscow",3849.05665992341,""
"Moshi",5276.07685507783,""
"Moss",3897.56578878539,""
"Mossel Bay",3352.54199014843,""
"Mossendjo",4672.34828375286,""
"Mossoro",3671.87786894971,""
"Mostaganem",0,""
"Mostar",5082.46128689436,""
"Mosul",0,""
"Motul",6056.37511085807,""
"Motupe",4313.00785024155,""
"Mouila",4620.12112890923,""
"Moundou",3644.29404531144,""
"Mount Barker",5170.49047790155,""
"Mount Gambier",5264.22857971014,""
"Mount Isa",2751.81460423634,""
"Moyale",3651.37607293711,""
"Moyo",6080.34593572779,""
"Moyobamba",4679.13507246377,""
"Mozdok",4386.47614269788,""
"Mozhga",3626.49590282464,""
"Mpika",4249.36297760211,""
"Mpwapwa",4056.68855368234,""
"Mt. Hagen",6755.74083722602,""
"Mt. Shasta",5096.32707509881,""
"Mtsensk",3281.46376811594,""
"Mtwara",5641.96143342892,""
"Muar",5905.39837534948,""
"Mubende",6587.83016304348,""
"Mubi",3920.42188628485,""
"Muconda",5017.34627329193,""
"Mudangiang",3432.768995689,""
"Mudgee",4445.8336783989,""
"Mudon",4723.77529703699,""
"Mufulira",4539.97667902016,""
"Mugla",4346.65430463257,""
"Muglad",2568.51546657501,""
"Muisne",2126.44910489333,""
"Mulhouse",5136.5828853212,""
"Multan",3498.39358558771,""
"Mumbai",3858.76874437762,""
"Mumbwa",4398.43884057971,""
"Munchon",4278.20524154589,""
"Muncie",4827.38648381902,""
"Munich",5499.20055377298,""
"Murcia",0,""
"Murfreesboro",0,""
"Muriae",5608.35189267254,""
"Murmansk",2885.32707990987,""
"Murom",3240.05948794802,""
"Muroran",4580.34626292865,""
"Murray Bridge",3497.48225970627,""
"Mus",4179.82630188402,""
"Musan",3295.64766505636,""
"Muscat",884.188559205631,""
"Mushie",4981.74417731029,""
"Musina",3156.79033816425,""
"Muskegon",4242.8318773122,""
"Muskogee",0,""
"Musoma",3679.21084863944,""
"Muswellbrook",4598.10312738368,""
"Mutare",5251.95850055741,""
"Muyinga",5960.9322468861,""
"Muzaffarnagar",5306.78014864658,""
"Muzaffarpur",4231.03013735921,""
"Mwanza",3909.65544540334,""
"Mweka",6056.42425629291,""
"Mwene-Ditu",5799.49784466741,""
"Mwenga",7009.3652173913,""
"Mwingi",4133.45392136468,""
"Mwinilunga",5070.29474872953,""
"My Tho",4891.10923251042,""
"Myeik",4320.67016236912,""
"Myingyan",4309.06342167796,""
"Myitkyina",4098.44319797438,""
"Mykolayiv",2937.6108124608,""
"Mymensingh",5243.63504736157,""
"Myrtle Beach",4664.17615872345,""
"Mysore",4441.23424430451,""
"Mzuzu",5031.21734878975,""
"Naberezhnyye Chelny",3070.64301077012,""
"Nabeul",0,""
"Nabire",5099.50106670182,""
"Nablus",3159.25565085867,""
"Nacala",4535.6405843975,""
"Nacaome",4547.22554347826,""
"Nadym",1418.40098956068,""
"Naga",6543.18003805625,""
"Nagano",0,""
"Nagaoka",3698.04448032066,""
"Nagasaki",6174.37375495177,""
"Nagele",3525.47867692948,""
"Nagercoil",6193.54303352796,""
"Nagoya",5237.42539368434,""
"Nagpur",3968.93321736568,""
"Naha",4317.47433429267,""
"Nain",1571.39804533877,""
"Nairobi",4797.45055531461,""
"Naivasha",4772.74499923002,""
"Najran",1218.73696699002,""
"Nakhodka",3413.13092940742,""
"Nakhon Phanom",3736.04860806059,""
"Nakhon Ratchasima",4826.84333288459,""
"Nakhon Sawan",4868.34662429228,""
"Nakhon Si Thammarat",6109.76907064531,""
