city,longitude,latitude,coordinates
Caratinga,-42.13888818246955,-19.78090029487933,"[-42.13888818246955, -19.78090029487933]"
Parachinar,70.10705629016358,33.88813783810249,"[70.10705629016358, 33.88813783810249]"
Nova Lima,-43.85561967476909,-19.99909325486951,"[-43.85561967476909, -19.99909325486951]"
Klin,36.72702973785039,56.333439211670644,"[36.72702973785039, 56.333439211670644]"
Kirovo-Chepetsk,50.01501758873874,58.54874072070496,"[50.01501758873874, 58.54874072070496]"
Mo i Rana,14.15461716410015,66.32886621282778,"[14.15461716410015, 66.32886621282778]"
Karokh,62.601377142539086,34.48441132886131,"[62.601377142539086, 34.48441132886131]"
Nizhenvartovsk,76.57010461696431,60.95035895682486,"[76.57010461696431, 60.95035895682486]"
Bani Walid,13.995536630964303,31.75238163238452,"[13.995536630964303, 31.75238163238452]"
Arsenyev,133.27370136462602,44.157287684210715,"[133.27370136462602, 44.157287684210715]"
Gandajika,23.95312474449539,-6.732986672030036,"[23.95312474449539, -6.732986672030036]"
Sogamoso,-72.93472092686213,5.717362960234339,"[-72.93472092686213, 5.717362960234339]"
Berdyansk,36.79166988780109,46.76617413613007,"[36.79166988780109, 46.76617413613007]"
Concepcion del Uruguay,-58.246450412623076,-32.4825622252279,"[-58.246450412623076, -32.4825622252279]"
Kamensk Shakhtinskiy,40.26154670359203,48.31369051708062,"[40.26154670359203, 48.31369051708062]"
Arcata,-124.08138634221959,40.87777286886559,"[-124.08138634221959, 40.87777286886559]"
Hurghada,33.82435922081764,27.238460568687067,"[33.82435922081764, 27.238460568687067]"
Tulcea,28.792300715590034,45.177903626945266,"[28.792300715590034, 45.177903626945266]"
Jacarezinho,-49.96983373429327,-23.155168035252323,"[-49.96983373429327, -23.155168035252323]"
Mercedes1,-59.42801800324003,-34.65387885958544,"[-59.42801800324003, -34.65387885958544]"
Itapetinga,-40.23819424056328,-15.248960086380166,"[-40.23819424056328, -15.248960086380166]"
Kasangulu,15.173612773064342,-4.599653327657142,"[15.173612773064342, -4.599653327657142]"
As Salt,35.72638852031505,32.04675722188668,"[35.72638852031505, 32.04675722188668]"
Tejen,60.49928177072656,37.379454663753165,"[60.49928177072656, 37.379454663753165]"
Berber,33.984168322192595,18.040831296356906,"[33.984168322192595, 18.040831296356906]"
Varamin,51.6470248083736,35.333034065222044,"[51.6470248083736, 35.333034065222044]"
Eldama Ravine,35.720107774560454,0.03351359819370684,"[35.720107774560454, 0.03351359819370684]"
Haugesund,5.290663193988872,59.41193664433606,"[5.290663193988872, 59.41193664433606]"
Zuozhou,115.80249472837532,39.55194142877546,"[115.80249472837532, 39.55194142877546]"
Wakema,95.17783347649376,16.62316486149379,"[95.17783347649376, 16.62316486149379]"
Riviere-du-Loup,-69.52963793901978,47.83344546005693,"[-69.52963793901978, 47.83344546005693]"
Laghouat,2.871407086687108,33.80272878711329,"[2.871407086687108, 33.80272878711329]"
Kropotkin,40.57083018071362,45.43504881582139,"[40.57083018071362, 45.43504881582139]"
Bowling Green2,-83.6551762145939,41.37638915526261,"[-83.6551762145939, 41.37638915526261]"
Madinat ath Thawrah,38.54583244272209,35.83555598585891,"[38.54583244272209, 35.83555598585891]"
Rzhev,34.32374487821663,56.25862306614102,"[34.32374487821663, 56.25862306614102]"
Joacaba,-51.50714110441801,-27.17589303370271,"[-51.50714110441801, -27.17589303370271]"
Verkhniy Ufaley,60.232661353841664,56.05338852190754,"[60.232661353841664, 56.05338852190754]"
Pakxe,105.81449955278045,15.123834310401653,"[105.81449955278045, 15.123834310401653]"
Barletta,16.282955260938163,41.314522175786415,"[16.282955260938163, 41.314522175786415]"
Winneba,-0.6358327126806894,5.36150042427325,"[-0.6358327126806894, 5.36150042427325]"
Cranbrook,-115.76492079696297,49.51315434395156,"[-115.76492079696297, 49.51315434395156]"
Chernyakhovsk,21.82062713809212,54.6386868104236,"[21.82062713809212, 54.6386868104236]"
Juigalpa,-85.36683301755744,12.116500746828955,"[-85.36683301755744, 12.116500746828955]"
Iron Mountain,-88.07393320833063,45.81154504027977,"[-88.07393320833063, 45.81154504027977]"
Al Qamishli,41.24062448299204,37.042445048354345,"[41.24062448299204, 37.042445048354345]"
Manzanillo1,-104.29391109413498,19.069873142952634,"[-104.29391109413498, 19.069873142952634]"
Estancia,-37.43483090558809,-11.255164111069064,"[-37.43483090558809, -11.255164111069064]"
Naryn,75.98854303850483,41.42682950878672,"[75.98854303850483, 41.42682950878672]"
Apatzingan,-102.35416459165499,19.090275233036788,"[-102.35416459165499, 19.090275233036788]"
Goya,-59.25999964632914,-29.14972155912223,"[-59.25999964632914, -29.14972155912223]"
Linares1,-71.58776944072817,-35.844758738316436,"[-71.58776944072817, -35.844758738316436]"
Coronel Oviedo,-56.43951159583905,-25.453304399184624,"[-56.43951159583905, -25.453304399184624]"
Koneurgench,59.15147270632764,42.32671583474968,"[59.15147270632764, 42.32671583474968]"
Lautoka,177.44953758373327,-17.627006735626075,"[177.44953758373327, -17.627006735626075]"
Albert Lea,-93.3670251648502,43.651543702847704,"[-93.3670251648502, 43.651543702847704]"
Shepparton,145.4033839139907,-36.380205692951506,"[145.4033839139907, -36.380205692951506]"
Shumen,26.937262985413216,43.272738794787905,"[26.937262985413216, 43.272738794787905]"
Narathiwat,101.81346135055617,6.422436467526239,"[101.81346135055617, 6.422436467526239]"
Warrnambool,142.4838515644055,-38.376561620604264,"[142.4838515644055, -38.376561620604264]"
Apatity,33.406364077978836,67.57952488171021,"[33.406364077978836, 67.57952488171021]"
Plattsburg,-73.47268433205574,44.69120339902885,"[-73.47268433205574, 44.69120339902885]"
Canoinhas,-50.391387838658055,-26.17916777527044,"[-50.391387838658055, -26.17916777527044]"
Chivilcoy,-60.01901157561282,-34.90130108648629,"[-60.01901157561282, -34.90130108648629]"
Marzuq,13.907502010300664,25.926944791208676,"[13.907502010300664, 25.926944791208676]"
Kanye,25.332038869694095,-24.97973969777677,"[25.332038869694095, -24.97973969777677]"
Puerto Madryn,-65.04398433733283,-42.76365092944486,"[-65.04398433733283, -42.76365092944486]"
Irati,-50.65333412036496,-25.472775361215227,"[-50.65333412036496, -25.472775361215227]"
Middelburg2,29.46166756657307,-25.766945371947173,"[29.46166756657307, -25.766945371947173]"
Sliven,26.328241549663613,42.66735643819233,"[26.328241549663613, 42.66735643819233]"
Rezekne,27.343621578600413,56.512834011806255,"[27.343621578600413, 56.512834011806255]"
Chitre,-80.43904484627181,7.96898212218006,"[-80.43904484627181, 7.96898212218006]"
Ft. Dodge,-94.18051851714634,42.50844329644661,"[-94.18051851714634, 42.50844329644661]"
Kanoya,130.85104008237704,31.38437589420668,"[130.85104008237704, 31.38437589420668]"
Nusaybin,41.230266648051824,37.07404883023008,"[41.230266648051824, 37.07404883023008]"
Ammochostos,33.92463079629085,35.12512367150952,"[33.92463079629085, 35.12512367150952]"
Vyshnniy Volochek,34.5555210042581,57.59072869184822,"[34.5555210042581, 57.59072869184822]"
Centralia,-122.96848219806097,46.72403532205226,"[-122.96848219806097, 46.72403532205226]"
Corner Brook,-57.949693672532796,48.94969812294551,"[-57.949693672532796, 48.94969812294551]"
Nieuw Nickerie,-57.00725205345019,5.935031829787517,"[-57.00725205345019, 5.935031829787517]"
Baiquan,126.07500129209588,47.612082560836484,"[126.07500129209588, 47.612082560836484]"
Drobeta-Turnu Severin,22.64779973789383,44.62631629300353,"[22.64779973789383, 44.62631629300353]"
Telemaco Borba,-50.632931404152195,-24.326748274260872,"[-50.632931404152195, -24.326748274260872]"
